,location,total_sqft,bath,price,bhk
5387,Old Madras Road,1425.0,2.0,94.0,3
5388,Old Madras Road,2640.0,2.0,170.0,2
5389,Old Madras Road,4500.0,7.0,294.0,5
5390,Old Madras Road,1211.0,2.0,45.0,2
5391,Old Madras Road,1165.0,2.0,40.77,2
5392,Old Madras Road,2425.0,3.0,197.0,3
5393,Old Madras Road,1100.0,2.0,70.0,2
5394,Old Madras Road,1160.0,2.0,42.0,2
5395,Padmanabhanagar,1000.0,1.0,90.0,2
5396,Padmanabhanagar,1150.0,2.0,45.0,2
5397,Padmanabhanagar,1067.0,2.0,52.0,2
5398,Padmanabhanagar,2051.0,3.0,180.0,3
5399,Padmanabhanagar,1736.0,6.0,190.0,4
5400,Padmanabhanagar,1500.0,2.0,200.0,3
5401,Padmanabhanagar,1200.0,2.0,60.0,2
5402,Padmanabhanagar,1150.0,2.0,50.0,2
5403,Padmanabhanagar,1100.0,2.0,60.0,2
5404,Padmanabhanagar,1176.0,2.0,62.0,2
5405,Padmanabhanagar,1100.0,2.0,65.0,2
5406,Padmanabhanagar,3680.0,4.0,440.0,5
5407,Padmanabhanagar,4500.0,4.0,360.0,3
5408,Padmanabhanagar,1258.0,2.0,115.0,2
5409,Padmanabhanagar,2051.0,3.0,170.0,3
5410,Padmanabhanagar,4689.0,4.0,488.0,4
5411,Padmanabhanagar,3000.0,4.0,350.0,4
5412,Padmanabhanagar,1020.0,2.0,63.0,2
5413,Pai Layout,1255.0,2.0,80.0,2
5414,Pai Layout,1000.0,2.0,34.0,2
5415,Pai Layout,1100.0,2.0,50.0,2
5416,Pai Layout,1006.0,2.0,35.0,2
5417,Pai Layout,1075.0,2.0,35.0,2
5418,Pai Layout,3800.0,6.0,175.0,6
5419,Pai Layout,810.0,2.0,34.5,2
5420,Pai Layout,1400.0,2.0,57.5,2
5421,Pai Layout,1050.0,2.0,40.0,2
5422,Pai Layout,1150.0,2.0,170.0,2
5423,Pai Layout,1068.0,2.0,48.0,2
5424,Pai Layout,1550.0,2.0,90.0,3
5425,Pai Layout,780.0,2.0,72.0,2
5426,Pai Layout,1175.0,2.0,60.0,2
5427,Pai Layout,1000.0,2.0,42.0,2
5428,Panathur,1198.0,2.0,77.0,2
5429,Panathur,1343.0,2.0,76.0,2
5430,Panathur,1205.0,2.0,62.9,2
5431,Panathur,1199.0,2.0,85.0,2
5432,Panathur,1210.0,2.0,78.0,2
5433,Panathur,1210.0,2.0,77.93,2
5434,Panathur,1000.0,2.0,68.0,2
5435,Panathur,661.0,1.0,40.0,1
5436,Panathur,1210.0,2.0,85.0,2
5437,Panathur,1193.0,2.0,86.0,2
5438,Panathur,1713.0,3.0,120.0,3
5439,Panathur,1210.0,2.0,69.0,2
5440,Panathur,1210.0,2.0,77.0,2
5441,Panathur,980.0,2.0,57.0,2
5442,Panathur,1398.0,2.0,97.0,2
5443,Panathur,1000.0,2.0,65.3,2
5444,Panathur,1255.0,2.0,79.0,2
5445,Panathur,1199.0,2.0,85.0,2
5446,Panathur,1125.0,2.0,45.0,2
5447,Panathur,1230.0,2.0,80.0,2
5448,Panathur,1065.0,2.0,58.0,2
5449,Panathur,1359.0,2.0,87.0,2
5450,Panathur,1040.0,2.0,41.6,2
5451,Panathur,1199.0,2.0,85.0,2
5452,Panathur,1007.0,2.0,64.0,2
5453,Panathur,1000.0,2.0,40.0,2
5454,Panathur,1140.0,2.0,51.2,2
5455,Panathur,1109.0,2.0,63.0,2
5456,Panathur,1180.0,2.0,70.0,2
5457,Panathur,1438.0,2.0,100.0,2
5458,Panathur,1586.0,3.0,125.0,3
5459,Panathur,1050.0,2.0,60.0,2
5460,Panathur,1235.0,2.0,65.0,2
5461,Panathur,1546.0,3.0,99.0,3
5462,Panathur,1688.0,3.0,118.0,3
5463,Panathur,1085.0,2.0,36.0,2
5464,Panathur,1195.0,2.0,84.0,2
5465,Panathur,1199.0,2.0,86.0,2
5466,Panathur,1210.0,2.0,80.0,2
5467,Panathur,1198.0,2.0,86.26,2
5468,Panathur,1198.0,2.0,82.0,2
5469,Panathur,1075.0,2.0,60.0,2
5470,Parappana Agrahara,1194.0,2.0,46.0,2
5471,Parappana Agrahara,1200.0,1.0,45.0,1
5472,Parappana Agrahara,1200.0,3.0,85.0,4
5473,Parappana Agrahara,1194.0,2.0,47.0,2
5474,Parappana Agrahara,1092.0,2.0,43.0,2
5475,Parappana Agrahara,1194.0,2.0,47.0,2
5476,Parappana Agrahara,1194.0,2.0,46.0,2
5477,Parappana Agrahara,1194.0,2.0,46.0,2
5478,Parappana Agrahara,1194.0,2.0,46.0,2
5479,Parappana Agrahara,1194.0,2.0,47.0,2
5480,Parappana Agrahara,1194.0,2.0,45.0,2
5481,Parappana Agrahara,1194.0,2.0,46.0,2
5482,Parappana Agrahara,1194.0,2.0,47.0,2
5483,Parappana Agrahara,1194.0,2.0,47.0,2
5484,Parappana Agrahara,1194.0,2.0,47.0,2
5485,Parappana Agrahara,1194.0,2.0,47.0,2
5486,Pattandur Agrahara,1247.0,2.0,62.35,2
5487,Pattandur Agrahara,875.0,2.0,33.0,2
5488,Pattandur Agrahara,1025.0,2.0,44.5,2
5489,Pattandur Agrahara,1302.0,2.0,66.0,2
5490,Pattandur Agrahara,900.0,2.0,42.0,2
5491,Pattandur Agrahara,1767.0,3.0,98.0,3
5492,Pattandur Agrahara,1350.0,2.0,68.0,2
5493,Pattandur Agrahara,1550.0,2.0,80.0,3
5494,Pattandur Agrahara,1247.0,2.0,59.8,2
5495,Pattandur Agrahara,797.0,2.0,32.0,2
5496,Pattandur Agrahara,1550.0,2.0,80.0,3
5497,Poorna Pragna Layout,960.0,2.0,50.0,2
5498,Poorna Pragna Layout,1400.0,2.0,240.0,3
5499,Poorna Pragna Layout,1160.0,2.0,46.39,2
5500,Poorna Pragna Layout,1160.0,2.0,46.39,2
5501,Poorna Pragna Layout,965.0,2.0,48.0,2
5502,Poorna Pragna Layout,920.0,2.0,39.55,2
5503,Poorna Pragna Layout,1160.0,2.0,46.39,2
5504,Poorna Pragna Layout,2400.0,6.0,450.0,7
5505,Prithvi Layout,1352.0,2.0,75.0,2
5506,Prithvi Layout,946.0,3.0,140.0,3
5507,Prithvi Layout,1190.0,2.0,68.0,2
5508,Prithvi Layout,4040.0,4.0,500.0,4
5509,Prithvi Layout,1352.0,3.0,93.0,2
5510,Prithvi Layout,2273.0,4.0,220.0,3
5511,Prithvi Layout,1352.0,2.0,72.0,2
5512,Prithvi Layout,1352.0,2.0,87.5,2
5513,Prithvi Layout,2028.0,4.0,162.0,4
5514,Prithvi Layout,1352.0,2.0,85.0,2
5515,Prithvi Layout,2273.0,4.0,192.0,3
5516,R.T. Nagar,1100.0,3.0,125.0,2
5517,R.T. Nagar,1200.0,2.0,45.0,2
5518,R.T. Nagar,1667.0,3.0,130.0,3
5519,R.T. Nagar,1080.0,2.0,48.0,2
5520,R.T. Nagar,1200.0,3.0,140.0,3
5521,R.T. Nagar,1200.0,2.0,60.0,2
5522,R.T. Nagar,1235.0,2.0,65.0,2
5523,R.T. Nagar,1150.0,2.0,72.0,2
5524,R.T. Nagar,970.0,2.0,55.0,2
5525,R.T. Nagar,1560.0,3.0,125.0,3
5526,R.T. Nagar,2000.0,4.0,320.0,4
5527,R.T. Nagar,2400.0,3.0,348.0,3
5528,R.T. Nagar,2800.0,4.0,400.0,4
5529,R.T. Nagar,800.0,1.0,170.0,2
5530,R.T. Nagar,1100.0,2.0,85.0,2
5531,R.T. Nagar,3600.0,8.0,165.0,9
5532,R.T. Nagar,1500.0,4.0,185.0,4
5533,R.T. Nagar,1200.0,2.0,120.0,2
5534,R.T. Nagar,1300.0,3.0,145.0,3
5535,R.T. Nagar,2400.0,6.0,450.0,5
5536,R.T. Nagar,1325.0,2.0,52.0,2
5537,R.T. Nagar,1140.0,3.0,130.0,3
5538,R.T. Nagar,1040.0,2.0,46.0,2
5539,R.T. Nagar,1500.0,2.0,45.0,2
5540,R.T. Nagar,1500.0,2.0,230.0,2
5541,Rachenahalli,412.5,1.0,19.8,1
5542,Rachenahalli,3657.0,5.0,220.0,4
5543,Rachenahalli,1530.0,2.0,74.5,3
5544,Rachenahalli,1856.0,3.0,106.0,3
5545,Rachenahalli,1756.0,3.0,110.0,3
5546,Rachenahalli,1530.0,2.0,74.5,3
5547,Rachenahalli,440.0,1.0,28.0,1
5548,Rachenahalli,1530.0,2.0,74.4,3
5549,Rachenahalli,1100.0,2.0,68.0,2
5550,Rachenahalli,680.0,1.0,32.64,1
5551,Rachenahalli,1530.0,2.0,74.4,3
5552,Rachenahalli,3670.0,4.0,300.0,4
5553,Rachenahalli,996.0,2.0,67.0,2
5554,Rachenahalli,2600.0,3.0,160.0,3
5555,Rachenahalli,440.0,1.0,28.0,1
5556,Rachenahalli,680.0,1.0,46.0,1
5557,Rachenahalli,1530.0,2.0,74.39,3
5558,Rachenahalli,2710.0,3.0,170.0,3
5559,Rachenahalli,2250.0,3.0,195.0,3
5560,Rachenahalli,1530.0,2.0,74.4,3
5561,Rachenahalli,1530.0,2.0,74.4,3
5562,Rachenahalli,690.0,1.0,39.8,1
5563,Rachenahalli,680.0,1.0,44.0,1
5564,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5565,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5566,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5567,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5568,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5569,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5570,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5571,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5572,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5573,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5574,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5575,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5576,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5577,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5578,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5579,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5580,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5581,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5582,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5583,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5584,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5585,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5586,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5587,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5588,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5589,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5590,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5591,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5592,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5593,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5594,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5595,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5596,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5597,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5598,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5599,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5600,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5601,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5602,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5603,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5604,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5605,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5606,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5607,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5608,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5609,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5610,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5611,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5612,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5613,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5614,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5615,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5616,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5617,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5618,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5619,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5620,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5621,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5622,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5623,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5624,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5625,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5626,Raja Rajeshwari Nagar,3125.0,9.0,350.0,9
5627,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5628,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5629,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5630,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5631,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5632,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5633,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5634,Raja Rajeshwari Nagar,1200.0,4.0,220.0,4
5635,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5636,Raja Rajeshwari Nagar,1560.0,4.0,160.0,4
5637,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5638,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5639,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5640,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5641,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5642,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5643,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5644,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5645,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5646,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5647,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5648,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5649,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5650,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5651,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5652,Raja Rajeshwari Nagar,1350.0,4.0,340.0,4
5653,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5654,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5655,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5656,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5657,Raja Rajeshwari Nagar,1200.0,4.0,160.0,4
5658,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5659,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5660,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5661,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5662,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5663,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5664,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5665,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5666,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5667,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5668,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5669,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5670,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5671,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5672,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5673,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5674,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5675,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5676,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5677,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5678,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5679,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5680,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5681,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5682,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5683,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5684,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5685,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5686,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5687,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5688,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5689,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5690,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5691,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5692,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5693,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5694,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5695,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5696,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5697,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5698,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5699,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5700,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5701,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5702,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5703,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5704,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5705,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5706,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5707,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5708,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5709,Rajaji Nagar,1350.0,4.0,230.0,4
5710,Rajaji Nagar,6500.0,5.0,1400.0,4
5711,Rajaji Nagar,1314.0,2.0,225.0,2
5712,Rajaji Nagar,1800.0,3.0,240.0,3
5713,Rajaji Nagar,1800.0,3.0,260.0,3
5714,Rajaji Nagar,3516.0,4.0,540.0,4
5715,Rajaji Nagar,1640.0,3.0,251.0,3
5716,Rajaji Nagar,7514.0,7.0,1500.0,5
5717,Rajaji Nagar,2409.0,3.0,395.0,3
5718,Rajaji Nagar,1718.0,3.0,288.0,2
5719,Rajaji Nagar,1440.0,2.0,170.0,2
5720,Rajaji Nagar,1640.0,3.0,220.0,3
5721,Rajaji Nagar,1263.0,2.0,107.0,2
5722,Rajaji Nagar,2448.0,3.0,400.0,3
5723,Rajaji Nagar,2367.0,3.0,320.0,3
5724,Rajaji Nagar,3436.0,6.0,500.0,4
5725,Rajaji Nagar,1640.0,3.0,268.0,3
5726,Rajaji Nagar,2559.0,3.0,403.0,3
5727,Rajaji Nagar,1640.0,3.0,245.0,3
5728,Rajaji Nagar,1440.0,2.0,185.0,2
5729,Rajaji Nagar,1440.0,2.0,165.0,2
5730,Rajaji Nagar,1640.0,3.0,229.0,3
5731,Rajaji Nagar,1376.0,2.0,124.0,2
5732,Rajaji Nagar,1268.0,2.0,127.0,2
5733,Rajaji Nagar,1260.0,2.0,113.0,2
5734,Rajaji Nagar,3526.0,4.0,598.0,4
5735,Rajaji Nagar,1640.0,3.0,220.0,3
5736,Rajaji Nagar,2367.0,3.0,375.0,3
5737,Rajaji Nagar,1216.0,2.0,97.16,2
5738,Rajaji Nagar,2400.0,5.0,408.0,5
5739,Rajaji Nagar,2300.0,3.0,369.0,3
5740,Rajaji Nagar,3300.0,4.0,600.0,4
5741,Rajaji Nagar,2500.0,4.0,650.0,5
5742,Rajaji Nagar,2409.0,3.0,360.0,3
5743,Rajaji Nagar,2500.0,3.0,340.0,3
5744,Rajaji Nagar,1800.0,4.0,324.0,6
5745,Rajaji Nagar,1222.0,2.0,112.0,2
5746,Rajaji Nagar,2390.0,3.0,372.0,3
5747,Rajaji Nagar,1357.0,2.0,130.0,2
5748,Rajaji Nagar,2440.0,2.0,415.0,4
5749,Rajaji Nagar,2533.0,3.0,425.0,3
5750,Rajaji Nagar,1357.0,2.0,123.0,2
5751,Rajaji Nagar,1763.0,3.0,240.0,2
5752,Rajaji Nagar,1640.0,3.0,230.0,3
5753,Rajaji Nagar,7500.0,8.0,1700.0,5
5754,Rajaji Nagar,2450.0,3.0,330.0,3
5755,Rajaji Nagar,1640.0,3.0,262.0,3
5756,Rajaji Nagar,3436.0,6.0,475.0,4
5757,Rajaji Nagar,2390.0,3.0,415.0,3
5758,Rajaji Nagar,1200.0,2.0,150.0,2
5759,Rajaji Nagar,1718.0,3.0,275.0,2
5760,Rajaji Nagar,3526.0,4.0,558.0,4
5761,Rajaji Nagar,2500.0,3.0,350.0,3
5762,Rajaji Nagar,1160.0,1.0,163.0,2
5763,Rajaji Nagar,1200.0,2.0,70.0,2
5764,Rajaji Nagar,2415.0,3.0,399.0,3
5765,Rajaji Nagar,3526.0,4.0,492.0,4
5766,Rajaji Nagar,1800.0,2.0,250.0,3
5767,Rajaji Nagar,3100.0,4.0,550.0,4
5768,Rajaji Nagar,1200.0,1.0,200.0,2
5769,Rajaji Nagar,1720.0,3.0,224.0,3
5770,Rajaji Nagar,1370.0,2.0,170.0,2
5771,Rajaji Nagar,2390.0,3.0,410.0,3
5772,Rajaji Nagar,1763.0,3.0,262.0,2
5773,Rajaji Nagar,720.0,2.0,65.0,2
5774,Rajaji Nagar,1357.0,2.0,115.0,2
5775,Rajaji Nagar,1224.0,2.0,105.0,2
5776,Rajaji Nagar,1640.0,3.0,223.0,3
5777,Rajaji Nagar,3100.0,4.0,570.0,4
5778,Rajaji Nagar,2386.0,3.0,334.0,3
5779,Rajaji Nagar,1538.0,5.0,300.0,5
5780,Rajaji Nagar,660.0,1.0,75.0,1
5781,Rajaji Nagar,12000.0,6.0,2200.0,7
5782,Rajaji Nagar,1640.0,3.0,241.0,3
5783,Rajaji Nagar,1222.0,2.0,98.0,2
5784,Rajaji Nagar,2790.0,3.0,950.0,3
5785,Rajaji Nagar,2367.0,4.0,340.0,3
5786,Rajaji Nagar,1056.0,1.0,250.0,2
5787,Rajiv Nagar,1309.0,2.0,80.0,2
5788,Rajiv Nagar,972.0,2.0,43.0,2
5789,Rajiv Nagar,2340.0,4.0,145.0,4
5790,Rajiv Nagar,1030.0,2.0,46.5,2
5791,Rajiv Nagar,2340.0,5.0,129.0,4
5792,Rajiv Nagar,2340.0,4.0,148.0,4
5793,Rajiv Nagar,1867.0,3.0,160.0,3
5794,Rajiv Nagar,2340.0,5.0,129.0,4
5795,Rajiv Nagar,1330.0,2.0,93.0,2
5796,Rajiv Nagar,1690.0,3.0,125.0,3
5797,Rajiv Nagar,1263.0,2.0,93.32,2
5798,Rajiv Nagar,2340.0,5.0,160.0,4
5799,Rajiv Nagar,2330.0,5.0,175.0,4
5800,Ramagondanahalli,1910.0,3.0,150.0,3
5801,Ramagondanahalli,1251.0,2.0,47.0,2
5802,Ramagondanahalli,1235.0,2.0,46.8,2
5803,Ramagondanahalli,2257.0,3.0,159.0,3
5804,Ramagondanahalli,1151.0,2.0,50.5,2
5805,Ramagondanahalli,845.0,2.0,45.82,2
5806,Ramagondanahalli,2787.0,5.0,220.0,4
5807,Ramagondanahalli,1251.0,2.0,53.0,2
5808,Ramagondanahalli,1215.0,2.0,45.5,2
5809,Ramagondanahalli,1251.0,2.0,50.0,2
5810,Ramagondanahalli,1125.0,2.0,75.0,2
5811,Ramagondanahalli,1295.0,2.0,95.0,2
5812,Ramagondanahalli,1610.0,2.0,112.0,3
5813,Ramagondanahalli,1910.0,3.0,131.0,3
5814,Ramagondanahalli,1253.0,2.0,52.66,2
5815,Ramagondanahalli,2257.0,3.0,155.0,3
5816,Ramagondanahalli,1235.0,2.0,52.04,2
5817,Ramagondanahalli,1610.0,2.0,115.0,3
5818,Ramagondanahalli,9600.0,6.0,1800.0,5
5819,Ramagondanahalli,1200.0,3.0,56.1,3
5820,Ramagondanahalli,2257.0,4.0,157.0,3
5821,Ramagondanahalli,1151.0,2.0,48.77,2
5822,Ramagondanahalli,1610.0,2.0,115.0,3
5823,Ramagondanahalli,1151.0,2.0,46.0,2
5824,Ramagondanahalli,1610.0,2.0,111.0,3
5825,Ramagondanahalli,1500.0,3.0,100.0,3
5826,Ramagondanahalli,1610.0,2.0,115.0,3
5827,Ramagondanahalli,1910.0,3.0,142.0,3
5828,Ramagondanahalli,1215.0,2.0,51.26,2
5829,Ramagondanahalli,1235.0,2.0,49.3,2
5830,Ramagondanahalli,4200.0,4.0,800.0,4
5831,Ramagondanahalli,540.0,1.0,30.0,1
5832,Ramagondanahalli,920.0,2.0,65.0,2
5833,Ramagondanahalli,1151.0,2.0,43.6,2
5834,Ramagondanahalli,1295.0,2.0,95.0,2
5835,Ramagondanahalli,2040.0,3.0,114.0,3
5836,Ramagondanahalli,1251.0,2.0,46.0,2
5837,Ramagondanahalli,1215.0,2.0,46.1,2
5838,Ramagondanahalli,1151.0,2.0,42.5,2
5839,Ramagondanahalli,1251.0,2.0,47.4,2
5840,Ramamurthy Nagar,950.0,2.0,50.79,2
5841,Ramamurthy Nagar,1200.0,2.0,80.0,2
5842,Ramamurthy Nagar,1334.0,2.0,67.0,2
5843,Ramamurthy Nagar,1200.0,2.0,76.0,2
5844,Ramamurthy Nagar,1200.0,2.0,68.0,2
5845,Ramamurthy Nagar,1110.0,2.0,65.0,2
5846,Ramamurthy Nagar,1170.0,2.0,44.0,2
5847,Ramamurthy Nagar,960.0,2.0,35.0,2
5848,Ramamurthy Nagar,1050.0,2.0,51.66,2
5849,Ramamurthy Nagar,1330.0,4.0,140.0,3
5850,Ramamurthy Nagar,1050.0,2.0,37.0,2
5851,Ramamurthy Nagar,1200.0,3.0,72.0,2
5852,Ramamurthy Nagar,1900.0,4.0,185.0,4
5853,Ramamurthy Nagar,1150.0,2.0,51.0,2
5854,Ramamurthy Nagar,600.0,3.0,45.0,2
5855,Ramamurthy Nagar,1040.0,2.0,50.0,2
5856,Ramamurthy Nagar,1150.0,2.0,40.0,2
5857,Ramamurthy Nagar,1525.0,3.0,100.0,3
5858,Ramamurthy Nagar,1200.0,2.0,66.0,3
5859,Ramamurthy Nagar,1200.0,4.0,125.0,4
5860,Ramamurthy Nagar,1200.0,2.0,48.0,2
5861,Ramamurthy Nagar,1640.0,4.0,240.0,5
5862,Ramamurthy Nagar,1100.0,2.0,68.0,2
5863,Ramamurthy Nagar,1000.0,2.0,62.0,2
5864,Ramamurthy Nagar,2200.0,4.0,130.0,4
5865,Ramamurthy Nagar,1200.0,2.0,57.9,2
5866,Ramamurthy Nagar,1101.0,2.0,50.0,2
5867,Ramamurthy Nagar,1200.0,2.0,46.0,2
5868,Ramamurthy Nagar,1500.0,3.0,160.0,3
5869,Ramamurthy Nagar,2316.0,3.0,125.0,3
5870,Ramamurthy Nagar,1360.0,2.0,45.0,2
